"GSS_CODE","Road_Lnight_London_>=70.0","Road_LAeq_16h_London_>=75.0","Road_Lden_London_>=75.0","Rail_Lnight_London_50.0-54.9","Road_Lnight_London_50.0-54.9","Rail_LAeq_16h_London_55.0-59.9","Rail_Lnight_London_55.0-59.9","Rail_Lden_London_55.0-59.9","Road_Lnight_London_55.0-59.9","Road_LAeq_16h_London_55.0-59.9","Road_Lden_London_55.0-59.9","Rail_Lden_London_60.0-64.9","Rail_LAeq_16h_London_60.0-64.9","Rail_Lnight_London_60.0-64.9","Road_Lnight_London_60.0-64.9","Road_LAeq_16h_London_60.0-64.9","Road_Lden_London_60.0-64.9","Road_Lnight_London_65.0-69.9","Rail_Lnight_London_65.0-69.9","Rail_Lden_London_65.0-69.9","Rail_LAeq_16h_London_65.0-69.9","Road_LAeq_16h_London_65.0-69.9","Road_Lden_London_65.0-69.9","Rail_Lden_London_70.0-74.9","Road_LAeq_16h_London_70.0-74.9","Road_Lden_London_70.0-74.9","Rail_Lden_London_>=75.0","Rail_LAeq_16h_London_70.0-74.9","Rail_Lnight_London_>=70.0","Rail_LAeq_16h_London_>=75.0"
"E05000341",0,0.00136159745600302,0.00635060274231502,0,0.51514639034278,0,0,0,0.259799039639633,0.388954580622084,0.435440217878737,0,0,0,0.0577308343399455,0.136001263431225,0.355415597083058,0.00729721643135227,0,0,0,0.045441061903488,0.114342592125821,0,0.0358440542539763,0.0448454437496505,0,0,0,0
"E05000326",0,0.000163003082788796,0.0057082836433514,0,0.372244151174193,0,0,0,0.0266674165862296,0.0755267739732006,0.566149772413843,0,0,0,0.0316793688260716,0.0249417371226099,0.0458773110488332,0.00691675807546469,0,0,0,0.0237832205144855,0.0230634724348161,0,0.0283178418477067,0.0305293042283433,0,0,0,0
"E05000340",0.00928018225828028,0.0167019131537718,0.0233543851529021,0,0.23889575289185,0,0,0,0.0695206108267918,0.169940885014183,0.410279933030377,0,0,0,0.0406243021953153,0.0851050072790734,0.119177844256273,0.0156099061106615,0,0,0,0.0480001656791584,0.0592482136130544,0,0.033128247569811,0.0376272699356779,0,0,0,0
"E05000332",0.00631553863379708,0.0203987158811702,0.0263286507732305,0,0.102552100647535,0,0,0,0.0781278788349113,0.125267257481724,0.173778103377649,0,0,0,0.0512795628479466,0.0845328275520305,0.0934402586648985,0.0213367999996104,0,0,0,0.0679920379586923,0.0739507302366506,0,0.0369564058023219,0.0474616939225631,0,0,0,0
"E05000333",0.00885524254308683,0.015303604761562,0.0180119492330839,0.0101729359520969,0.225913001245775,0.0125705746907592,0.00971894551182357,0.0205145956193696,0.0679425740223948,0.183585027724344,0.277965821477199,0.00889984016022603,0.00731047682982738,0.00113927639317255,0.0202170827573492,0.0703695927698657,0.132615538903676,0.00965634976801323,0,0.00893443283425943,0.00543606867446983,0.0327138752982655,0.0469160680090712,1.66910024486038e-05,0.0131020360667361,0.0173935570878311,0,0,0,0
"E05000343",0,0.000444536441494875,0.00130760518911519,0.010632749447037,0.0242510241648702,0.0105807703563862,0.0108060416048812,0.0116914504010235,0.0139063041962179,0.0296446766595272,0.0356243121782439,0.0104412429916769,0.00918591017192127,0.00399649023144759,0.0133197399129359,0.0171640333930637,0.0213601153469552,0.00155586062600439,0,0.0115762816301283,0.00709991238497539,0.0122569091437954,0.0133270140406087,0.000128889772748088,0.0100604837525897,0.0122916132876547,0,0,0,0
"E05000335",0,0.000174004227531235,0.00141601866667011,0.00728343940938007,0.034382711918136,0.00950477257272098,2.70345786779365e-05,0.00524590359619215,0.0240731201258407,0.0444630467441045,0.0585309952035357,0.00632965433942179,9.4425784079267e-05,0,0.0184224279608186,0.0272062987155046,0.0313904517158708,0.00168426683823401,0,0,0,0.0202505790279021,0.0222344153261172,0,0.0133518556461686,0.0172983946414753,0,0,0,0
"E05000338",0.000646563754102797,0.00931026803765586,0.012111102512546,0.0292962047491504,0.104409468449939,0.0293468102978166,0.0172037906861477,0.0307654382190987,0.0431957166726381,0.161721523213252,0.228031914305112,0.0238590722166773,0.0154145119321424,0.00770113642549679,0.0219508803848143,0.0664176646897836,0.0896796146365088,0.0120576980500821,0,0.0189328915148002,0.0105326742709354,0.030646703080203,0.0388811140287625,0.000242656073915249,0.0167516337372143,0.0203172672566661,0,0,0,0
"E05000334",0,0,0,0.0274500033980093,0.0169139100058338,0.0266423801406589,0.00995613611741316,0.0316020282094249,0.0142769964090563,0.0205245852123191,0.0253114527364572,0.0204672337463934,0.00919631415922451,0.011202322843514,0.0169188714556184,0.013508854656897,0.0160179213547553,0,0,0.0164527277752222,0.011202322843524,0.0148915736345162,0.0139730676258902,1.74804010228361e-05,0.0116001177479325,0.0156018467278316,0,0,0,0
"E05000329",0,0,0,0,0.00528916397911523,0,0,0,0.0045029234958236,0.00689070200751505,0.00982764674694966,0,0,0,0.00362993499587377,0.00415746931903044,0.00476259329821248,0,0,0,0,0.00433552570592654,0.00451157064108299,0,0.00217391301484631,0.0032115706764217,0,0,0,0
"E05000336",0,0.000379269273954364,0.00395505422395301,0.0126301117853221,0.0159404721665503,0.0164051414669698,0,0.00913408236905687,0.00943533257491445,0.0194372734156667,0.0236107577887182,0.0110603685450841,4.33938441146346e-07,0,0.0116877327440901,0.0115736297606042,0.0139623751953631,0.00444365318049426,0,0,0,0.00910401710641653,0.00901482085354142,0,0.0120757179483602,0.0115454247204799,0,0,0,0
"E05000337",0.0599370212313499,0.0525548157527885,0.0833069541074751,0.034654927097247,0.393326949370575,0.0306291319780583,0.0231303520692387,0.0435543669056836,0.195284606714184,0.217402084824797,0.396822316980297,0.0285747093745566,0.0192512947189729,0.0118991433765586,0.144366798508902,0.174300658208993,0.212799574233527,0.0583062050013868,0.00772767310377834,0.0164673294686021,0.0109747496890596,0.110576242621166,0.181654669987384,0.00996860923445919,0.0556297358370964,0.0984182737951425,0.0117589220366843,0.00701133592519569,0.00838935666612178,0.0061687775028476
"E05000325",0,0,0.00113703281975267,0.033151221959434,0.183858795912118,0.030320639239978,0.0254324821503247,0.0489613793017581,0.0410878887715467,0.112596924894436,0.405235276708924,0.02903769108189,0.0220295072022652,0.0178393732409078,0.0237988412196943,0.046801664726234,0.0782473706523917,0.00139313456495542,0.0135438026977484,0.0205757146214941,0.0159828677286757,0.0241906940927922,0.032130527385629,0.0148131391142955,0.0170412505649981,0.0217109028991014,0.0345877257230974,0.014216694587375,0.0282998349521487,0.0223771721297292
"E05000328",0,0,0.00132552150200315,0,0.0100835450362602,0,0,0,0.00753648759059969,0.00997628730582086,0.0140168626116797,0,0,0,0.00822556797324569,0.00913995482677372,0.00954582872669932,0.00198592333818904,0,0,0,0.00677144313540105,0.00691546961553494,0,0.00748211618589916,0.00833004946035558,0,0,0,0
"E05000339",0,0.010212871865724,0.015953714163633,0.0749322432292867,0.148245414374105,0.0675933680573602,0.0471960161273994,0.0781496473680758,0.0743330470576156,0.129203435822676,0.18975800724468,0.0609390312736005,0.0388004395119306,0.0295559764787348,0.0303277554269074,0.0852382465694189,0.109435000788616,0.0176386162007755,0.0125189769142064,0.0371244489060757,0.0231879817631318,0.0471401731316194,0.0616843234543754,0.0192579860720403,0.0251612029697431,0.028490656157973,0.0202742995183028,0.0104532627561,0.0154688428151599,0.0121934806863602
"E05000324",0,0.00426021152100376,0.0082283117939616,0,0.0318971084765816,0,0,0,0.015072877045749,0.0315979087502277,0.0370936301025631,0,0,0,0.0196575018701581,0.0218220603268763,0.0285949619220248,0.00897523379209535,0,0,0,0.0142164716948376,0.0135528770900649,0,0.0182921435337752,0.0193279248202682,0,0,0,0
"E05000344",0,0.0130264862244235,0.0200725187788812,0,0.0408200741099736,0,0,0,0.0403724864524428,0.047686205936631,0.0718532401637554,0,0,0,0.0326000221705051,0.0385248958830832,0.0384530331208075,0.0210352720650821,0,0,0,0.0355267387774443,0.0382024796047962,0,0.0280037753407369,0.0302184629441022,0,0,0,0
"E05000327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E05000302",0,0,0.000752505327687572,0.0375435276759325,0.0403797078517674,0.0350540777632425,0.0300116172817529,0.0220765123254817,0.0268891313691413,0.0535510523718828,0.0639489939984496,0.0352653009768951,0.0292603807237685,6.34949649186158e-05,0.0304620110100417,0.0311005271479236,0.0366905164670675,0.00195582993865357,0,0.0250044078080533,0.0100105595525319,0.0245439873560665,0.025173715145249,0,0.0232250357467253,0.0298894945894684,0,0,0,0
"E05000289",0,0.00185762318264847,0.00458012125688742,0.00390398130919572,0.0648180011634369,0.00364005232189057,0.00923683218559611,0.00351090486907794,0.037485490631516,0.0901379985041741,0.120229245978619,0.00417465179810573,0.00804502920308968,0.000139974227863061,0.0310790891401291,0.0473246637697025,0.0572429224271377,0.00530659071012857,0,0.0080482219428404,0.00240755671920401,0.0307431412587776,0.0347251910945642,0,0.024149178605387,0.0292770705392391,0,0,0,0
"E05000297",0,0,0.000252949083397057,0.00995077398076985,0.0186386993325588,0.0135031959103802,0,0.00873183621326857,0.0138301018552607,0.0267711611062073,0.0377828166494157,0.0081055169670841,0,0,0.0129636504055403,0.0133876640840356,0.0164002909195356,0.000344484968371016,0,0,0,0.0128959884732172,0.0130365414951214,0,0.00914918584314721,0.0121122351247891,0,0,0,0
"E05000298",0,0,0,0.0145317152206968,0,0.0183433406417134,0,0.0114681736309274,0,0,0,0.0123148115775901,0.000170531049458345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E05000288",0,0.00359121970819977,0.00960161737619607,0.0372210180242888,0.067427418694796,0.0374735484497331,0.0113078832888783,0.0669722161747833,0.0471785146457114,0.0760995053479082,0.0884135153451277,0.0198104614707693,0.0106704779211133,0.0101946640434808,0.05473963454677,0.0534449285066097,0.0620344849717225,0.0111044582370114,0.0108743347077499,0.0102189983755299,0.0100784295305595,0.0461465064711145,0.0441962751640423,0.0103019930437148,0.0419897737692776,0.051654317471337,0.0308663975812616,0.0135735870621142,0.0254226576367583,0.0187202680187641
"E05000292",0,0,0.00107986615180491,0.0694466574880478,0.033242004562579,0.0580849151232632,0.0329521844067411,0.087622363960289,0.0213197161809903,0.0435040592116726,0.0559042015074835,0.0503532863022955,0.026643338166058,0.0184016667488651,0.0210410386614556,0.0238203987731199,0.0291859038839517,0.0018960708574887,0.0134425635939863,0.0237479077309784,0.0158913104611703,0.0202180733927831,0.0199198546020387,0.0153510038591886,0.0154211118739637,0.0205048855312946,0.0195156549977943,0.0112960833091743,0.0139356061659133,0.0100384984139736
"E05000296",0,0,0.00016519892886093,0.0323698537252202,0.0168656076402124,0.027895282281046,0.0230686901052323,0.0574285455219241,0.009663332975586,0.0225891865288448,0.0251018640066011,0.0264316983885993,0.0200231236028156,0.0180029427740823,0.0119280592183011,0.0103257298584452,0.0144231607725806,0.000411355566592924,0.0207201529387138,0.0194957104617951,0.0184336710192418,0.00882705526269494,0.0085094431748188,0.0185492592101089,0.00912066955136445,0.011627636476861,0.0401220609683954,0.0197647355657604,0.0299427301232958,0.022732219871692
"E05000290",0,0.00235363976055381,0.00603181873761656,0.00123285849656052,0.0759677186617315,0.000810466912469854,0.000342895735129472,0.0015717556514512,0.0430971820587085,0.100789374628923,0.131849869813799,0.000582771120719687,0.00034077206165944,0.000362977888774727,0.0306996807419294,0.0535490421075741,0.0661104886369821,0.00690680154080362,0.000237593294437813,0.000304468600869312,0.000329117661008165,0.0344636264114081,0.0392435985461089,0.000366495211788365,0.024322799609363,0.0293087213531102,0.000697218331810918,0.000208273017435153,0.000591814925020568,0.000526322865175419
